,date,lat,long,pano_id,name,pano_yaw_deg,tilt_yaw_deg,tilt_pitch_deg
0,2019-06,42.95750301464003,-87.93836739674397,XPRpjNDhowVo8zvqvSU1CA,1,91.979996,125.04,0.83
1,2016-10,42.899258700000004,-88.0470983,iEyn0apLSZvl4i4alUbfcA,10,145.81999,-178.26999,1.06
2,2011-08,42.921614044955405,-87.88102546135187,1BzC3WoFeJ8U1aUT9Hx8mg,100,359.18,30.769999,2.55
3,2018-09,43.050122500601034,-88.04026273617674,oRN5vilebPS0srDXRPylzw,1000,161.11,67.549995,1.5699999
4,2019-05,42.9592887,-88.0260425,KimNSirhP1TzngZkSpc8UA,10000,270.06,-114.81,1.35
5,2011-09,42.8621141,-87.93624150000001,wSgTCviqBcxQW64xrSIKcw,10001,138.2,160.51,1.02
6,2011-09,42.86310034965109,-87.93619147260272,uIk5AVUZOkymUbaj04Kimw,10002,309.38998,22.439999,3.6599998
7,2019-06,42.88575309143616,-87.9347033723957,_dty2YbU1eFujKLgPbpNsQ,10003,270.91,40.219997,1.8
8,2019-06,42.8870786,-87.93463259999999,GHXkdviPrNsL71preJ4Img,10004,271,157.9,0.66999996
9,2018-08,42.98660289538898,-87.93856214315247,kqlSwUu8GWuuBtDL2Ebq-Q,10005,181.37999,155.39,1.51
10,2017-07,42.9756687,-87.9388568,msIYO3Qlp_x5lmIsyiN2cg,10006,182.39,80.93,2.03
11,2011-06,42.95569014913951,-87.93903325037735,9cO6z6r97ykfphPrJcssuQ,10007,68.33,28.4,2.06
12,2011-07,42.952047886548435,-87.93914301630085,SQkS4V7w_KFhHl1Xn8AXog,10008,181.29,-130.61,3.1699998
13,2019-06,42.9259802072315,-87.94029450789766,IBkCPmKWz3f1_Mc8SBY00A,10009,310.94,-164.7,1.41
14,2018-11,43.04884757883244,-87.9245939553723,QSJabBBeRPYqELPQPX2lSQ,1001,316.13,153.76,1.4499999
15,2018-09,42.99936787747386,-87.93832036529233,YGJ3GISjPQ9EhPSXN9MiPg,10010,181.73999,-158.01,0.89
16,2011-07,42.96661654925403,-87.93898519901451,_dKqA_LkO3uavxiM9pVtBg,10011,220.81999,-149.97,1.8299999
17,2019-06,42.9259802072315,-87.94029450789766,IBkCPmKWz3f1_Mc8SBY00A,10012,310.94,-164.7,1.41
18,2019-06,42.94766999972022,-87.9391700731862,agVPvT3Lfz672yE7LcLiGg,10013,306.99,-97.75,2.5
19,2018-08,42.9957168,-87.9383872,Y7csrgNBGJO2uo8QE2gDVA,10014,1.8499999,-17.13,1.49
20,2019-06,42.9303172051634,-87.93942358953062,K_xN-mVJkiNCm1IygjKb2w,10015,324.4,-20.3,0.48999998
21,2011-07,42.944818682368656,-87.9392840204684,MY_2ukdmNq-LmaSIPb4DOg,10016,209.79,156.09999,0.52
22,2017-10,43.004793,-87.9381971,m4FSsbGyzpXWJ1AOQ0-zbg,10017,182.15999,110.079994,1.28
23,2011-09,42.93938207458021,-87.939302422224,swNXGF5J7y_F9jrO-mcu_A,10018,122.67,-109.79,0.47
24,2015-10,43.01027711492793,-87.9380742448049,H3kNFz6ha3ao8CGyBBLFHg,10019,270.43,-168.56999,3.82
25,2016-11,43.12853065248711,-87.96241682830177,2cB5mnuCa5NEoGFXXaQDuw,1002,3.3,78.47,0.47
26,2011-09,42.93870992341441,-87.93930791407604,Jno6bU5DyDK1agBOUJA39A,10020,305.3,-131.02,2.11
27,2007-07,42.94000284024057,-87.93935712046283,hC3khgigmqLp4Rc4KLfngg,10021,91.11,76.65,8.73
28,2018-09,42.9976076,-87.9383541,SSCtHUqvJwbWUI28Po8rWw,10022,181.89,32.7,0.39
29,2015-10,42.97234474912608,-87.93896066876131,qa1ZTtM1ssjgGN5rOHA7Qw,10023,179.09,94.53,1.39
30,2017-07,42.97485579999999,-87.9388849,-1k5tvNgkg0pnDiJ-_70Sw,10024,180.98999,128.41,0.26999998
31,2019-06,42.95480080467721,-87.93902571198075,C0giTlbO3e5_0EEY3jdftg,10025,268.35,-158.98,0.57
32,2011-09,42.93261653517496,-87.93948431399687,2V9bEF1jJmC1wmhKk-z8JQ,10026,267.5,-10.16,2.47
33,2011-09,42.936264108168565,-87.93936739012243,BhwTXW5mojyOgMo2ZTOsOw,10027,263.06,-45.41,3.83
34,2019-06,42.91628791811818,-87.94069281464199,XS5CqFyZk8UPzI2J1KkBVw,10028,143.12999,-175.53,0.06
35,2019-06,42.959304479253895,-87.93876021489166,bSMbGtuGSZgIkzu-ROPX1w,10029,0.59,102.99,1.41
36,2015-10,43.12732110647131,-87.96360220412932,mfEKkkwAlE-UihLch_ZHWg,1003,351.65,51.89,0.71
37,2018-09,42.98120422211309,-87.93873138648857,6GwZ4uh_rjI36fBhm_nGvA,10030,342.82,-52.76,0.29999998
38,2007-07,42.923623648030976,-87.94045112801346,rHfGVXXSNrK_oLhRucOmsw,10031,93,79.72,7.93
39,2017-07,42.97929643142534,-87.93877504394881,03pbDVD2gl-FKUx5L9T8mA,10032,181.75,98.34,1.37
40,2011-09,42.93387271979475,-87.939429711855,oTTR8sGV5V2FG9YGQOZV_Q,10033,85.83,152.95,2.69
41,2019-06,42.963260734671714,-87.93896654696206,SrXz9RBNDcpoOnSB4x9rfQ,10034,233.79,152.23999,4.02
42,2019-06,42.93626339183143,-87.93938500987755,ZG16OL3XrpI2PKVN4BkOLw,10035,120.7,-36.09,2.28
43,2019-06,42.93757196640304,-87.93933010662965,eeKHtaLaMHdPsBAYv6VQKg,10036,234.84999,158.03,0.74
44,2019-10,43.0030179,-87.9382503,Sr4U_i8Ft_TW9hc8pShLlw,10037,271.88998,-108.159996,0.52
45,2018-09,42.996715972081844,-87.93836433945629,d40JPlK5AKlzR7c8_hdraw,10038,180.98,113.759995,1.23
46,2015-10,42.968847967760446,-87.93892774897756,p0bPEgeOzFUFEI4dmpE6yw,10039,139.31999,-46.539997,1.16
47,2017-08,43.1177118903821,-87.96767281141888,W_bQSjbWZeUt1WmzxSJW8Q,1004,180.56999,50.1,1.79
48,2015-10,42.97322582721728,-87.93896174198608,wEhbzq4Rhqe0Am-z0LTr0w,10040,180.42,119.509995,1.55
49,2019-06,42.95389475143581,-87.93903240946354,1KW3IQByrLVtEJB7l7krSQ,10041,239.73,-171.16,1.81
50,2019-06,42.94167793068504,-87.93923660111055,9Tvm3e7yFvFpDy2EgrZf0w,10042,311.66,-0.21,0.39999998
51,2019-06,42.946614387671275,-87.93917097481794,uQ-5qf0yjkpMxB-rFCaLPQ,10043,96.369995,-60.71,1.65
52,2018-08,42.98836505839743,-87.93850253784962,Rl--eQ2Qx7Ycl1cOm9HAEg,10045,3.09,41.739998,2.55
53,2018-09,42.920134506577355,-87.94047771955039,x5ibTbjJ9Gj2vUA3PQ8t0g,10046,138.20999,17.46,1.63
54,2018-09,42.91872967795036,-87.94059149695862,YUQelW4egTT4iaErgyqAYw,10047,249.06,155.98999,2.02
55,2019-10,43.00685204315379,-87.93814833969162,uSD7eyqJ9UzNb662F9F62w,10048,0.59,-96.64,0.93
56,2018-08,42.99131167896282,-87.93845496965345,d94SGcUI8rPn5VbgEBNwyw,10049,1.26,-93.979996,1.61
57,2019-10,43.001175869579896,-87.93828472108619,5bOvcP9G-bIToDs4iV9ofg,10050,179.84999,131.26,1.67
58,2019-10,42.9829597446023,-87.93874355555306,Xn0cAKpL1-NgpanSF9bCHw,10051,97.659996,57.55,0.89
59,2014-09,42.965714456634466,-87.93891463518005,MZbdebxJnLvJsT-wnuc62Q,10052,238.62,-171.4,1.7199999
60,2015-10,43.00847295712125,-87.93809319565962,8vWWkzze2wx-n2SID__l1g,10053,180.7,169.15,0.19
61,2017-07,42.9774972,-87.9388116,jCHWP0pVqCZCtqhAV_BQBw,10054,181.58,57.059998,1.2099999
62,2018-08,42.9847905,-87.93860140000001,VfXa71co5jnQPEbEM4CZsg,10055,181.5,157.56999,1.9599999
63,2019-06,42.95480080467721,-87.93902571198075,C0giTlbO3e5_0EEY3jdftg,10056,268.35,-158.98,0.57
64,2015-10,42.9429686,-87.9393355,s8v9WRho6Haw156f5OGeIg,10057,179.7,30.359999,2.3999999
65,2019-06,42.9260481,-87.9415578,5Cw-7pDu2NyhOXqihp862g,10058,270.65,-117.11,0.52
66,2011-09,42.923667200000004,-87.9416241,K0pU_mfHbLcy0zxu-sXmUQ,10059,323.41998,21.21,2.6799998
67,2019-06,43.0210317431246,-88.04699802756615,9ZiMHUQtE2X9fsBpgU451g,1006,359.61,-73.909996,1.31
68,2019-10,42.90135447730617,-87.9197291661397,tA-NYQvXq662oBr1lvzuOw,10060,312.99,-74.729996,1
69,2019-06,42.9133169,-87.92089240000001,P4B0lRS-U6UycHZAA4NP2Q,10061,4.7999997,-43.61,0.76
70,2019-06,42.91582928262704,-87.91984500116894,047li6_1jxZiaFv0ZoACCw,10062,85.86,-156.15,0.72999996
71,2019-06,42.9088300857813,-87.92052802727173,02DQwYuX5CAxNs-gSRUoAg,10063,191.73999,138.95999,0.97999996
72,2011-08,43.02742734450339,-88.02831523385888,XtWqdXWYPA0FT5nvQEwioA,10064,189.44,-106.1,2.58
73,2019-09,43.023780774491435,-88.02833609107167,WtID6Hso6olkT1F94IbEig,10065,230.23,-154.37999,2.3899999
74,2019-10,42.96260319255209,-87.88552225022457,FMjruCC5YYoqw4NMt4Koiw,10066,300.29,-117.24,1.1899999
75,2017-07,42.96200268956497,-87.88553502438823,s5AOFb-uQvSVlpSTuJgB2g,10067,2.86,-17.1,2.6699998
76,2019-10,43.024185520406164,-87.91967213479555,UOUDI5LTkaNd18bZ-oSM4Q,10068,224.01999,66.229996,2.2
77,2015-10,43.00465809126943,-87.91695057577162,TNCkTmLdow36e56PmpMOYg,10069,125.59,-123.159996,3.12
78,2016-11,43.090643299999996,-87.9525005,hyZB68Ix6ywtfDAe4acafQ,1007,165.81999,22.46,1.1899999
79,2015-10,42.99919322975987,-87.91696186987218,5Z9ru7cL1cEALwK2ewJfXg,10070,41.219997,179.19,1.37
80,2019-10,43.010092799999995,-87.9167762,uZ_mP6urYtq8CHf9cuRPwQ,10071,181.12999,-3.3799999,2.55
81,2018-08,43.006389500000004,-87.91698559999999,XcQM1h5wXm-IJnkMQtmG9A,10072,180.17,-140.87,2.08
82,2015-10,43.00663970000001,-87.9169781,3epxgtsN2MILMBN63hhqwQ,10073,258.47998,-146.83,1.42
83,2018-08,43.01101612817548,-87.91678553626947,SldI7a5hVNofHbKf-rOg6w,10074,220.67,-67.909996,0.68
84,2015-10,42.99758965965904,-87.91702432292541,vV8ThWAReX7QylGLYXDEBw,10075,159.3,-153.55,2.07
85,2015-10,43.00182478085763,-87.91693937595475,tiR-Hwqt_9B4XpvM8Vf7PQ,10076,181.58,-131.04,2.01
86,2015-10,43.01603393758682,-87.91688089912365,cdZf8vaIVTg2ipq3M87o_g,10077,242.86,-89.439995,1.5899999
87,2019-10,43.00282730382846,-87.9170030762694,sOfqgteL3492f8z2eFi21w,10078,272.02,-169.84,1.06
88,2014-09,43.014118630370184,-87.916894786808,LJDwytkXHuoZYtSqkFFDVg,10079,88.829994,-96.939995,1.54
89,2016-10,43.090534714522775,-87.94945675000662,uofQAKFkqVtcMSifGAz3Mw,1008,187.17,85.92,1.1
90,2015-10,42.99681647097666,-87.91701226438231,x2Ps9R2oMqK-SB-o967z6g,10080,0.48999998,-87.4,1.49
91,2015-10,43.0046561,-87.91782370000001,2rRQbXsPalHkGBwPaSSdNg,10082,0.48,151.84999,1.9399999
92,2015-10,42.999185700000005,-87.91792190000001,8VaIIfm2wNYlMSJlz7tYBA,10083,358.94,-107.68,0.69
93,2015-10,43.01009129999999,-87.9176978,3qo1c_yN0CrRhnHdbIJIxg,10084,269.6,-41.84,3.1799998
94,2015-10,42.9976274,-87.91794759999999,lifXRdpu7Q57qlzaL35W8A,10085,88.52,18.609999,1.0699999
95,2018-08,43.00180571222015,-87.91786863025129,lmVaNW65pixWEqzOpv3sNg,10086,89.88,-178.93,1.81
96,2015-10,43.00830610034153,-87.91773650681519,92UnAlSv9QsuUzoaODMUbg,10087,89.88,-97.95,1.66
97,2018-09,43.0028386,-87.917867,NglL4Zfd2NtLRmYW5ev1ag,10088,91.72,-175.75,0.89
98,2014-09,43.01413322887953,-87.94921349761152,-AStM-LQuAOBnCnxXsWUHQ,10089,311.37,-149.79,1.4599999
99,2018-10,43.0358893,-87.91752009999999,VyFYvN7wL2HQVsonoZGJ8Q,1009,271.12,-84.979996,2
100,2014-09,43.01251185556058,-87.94919355792321,ez12JB5swMMyjr4Iuczimg,10090,89.939995,-80.31,1.12
101,2017-08,43.019093299999994,-87.9394502,j0xCoEErYSLbixaLhi5gJg,10091,270.96,-129.93,2.8799999
102,2019-10,43.0141868,-87.93950129999999,DMkSNKOW_1tAoUR82-8cyQ,10092,269.69998,-101.14,1.6999999
103,2019-10,43.0211271,-87.9394715,a_5uU5rAMd0PMUgEtYWh3A,10093,132.93,-108.85,0.32999998
104,2015-10,43.01601669828785,-87.93949909085028,2jeTheBYUn-IZuUGJ1xBQg,10094,89.56,99.2,0.57
105,2017-08,43.01240046289519,-87.93953452590996,dDPAAA38kUSqEn2As3D1Jg,10095,271.74,-120.46,2.75
106,2019-10,43.0242249,-87.93946020000001,XkVcdzhfWzcspHX8SPIeVg,10096,270.27,-125.21,1.93
107,2015-10,43.01125856850987,-87.93956770420263,0NlPMRv64icp8UrnnCa16g,10097,186.31,-38.37,0.96999997
108,2017-08,43.01703588008374,-87.93950060503192,1f55H-jTQwY-0dAM8e8o8Q,10098,90.79,-34.68,1.99
109,2019-10,43.01213757712786,-87.93818577247423,255YfbSiiJOB_ZGP1V43Jw,10099,207.15999,-179.62,1.05
110,2011-08,42.9215692203945,-87.8798544943075,SODH1Qc1twT6zBhJxcPW5w,101,219.98999,-105.68,2.79
111,2018-10,43.035882068255475,-87.91600042942896,--VywpsGqepjCa2EovSlrw,1010,271.88,-109.42,1.7099999
112,2009-06,43.01363524288556,-87.93812161852225,UYIbQLxZ8lllQIN0FjMMtQ,10100,27.019999,101.049995,2.1599998
113,2015-10,43.01492564448564,-87.93814469063277,s2xxy5m9eCCrSHKQhoDKkA,10101,182.62,-79.74,1.49
114,2016-11,43.019104,-87.9380714,qh0dGN7rP_qaTHnZ0Dd8EQ,10102,271.47,-42.17,0.88
115,2015-10,43.01419380267558,-87.93815222686025,9Xnxi4oLudD-S7VVpSFIUw,10103,180.15,-151.09999,0.48
116,2015-10,43.02119175908674,-87.93808895881253,NVuxuPXiNh5rBIZyQ_kZTg,10104,24.93,-84.82,0.97999996
117,2017-08,43.0123864,-87.9381807,5AvJ5il5f15LPLLebFC9eg,10105,271.78,-141.26,1.63
118,2015-10,43.0132367,-87.93815570000001,den-LKveyTXvt0AUK1cBPQ,10107,157.45,-177.89,0.64
119,2017-08,43.01703430641446,-87.9381041946163,QDSma4jXKUsOllUFw4irpw,10108,88.29,-41.5,3.3
120,2018-10,43.03592929999999,-87.9189983,XVUsxftGt1B2VQYyFQeN6g,1011,271.21,-101.18,2.1699998
121,2015-10,43.0190995,-87.9368197,sEtHxxOYHwmoNbrFBAuXhg,10110,359.03998,-81.939995,0.68
122,2019-10,43.0211688,-87.9368276,C9FTljo5cUK6NMeFJq5MFQ,10111,89.689995,-84.64,1.4499999
123,2019-10,43.02423824338233,-87.9374439791443,mM_Qyt5MyphUP-n4J7ysLw,10112,265.12,-147.22,0.76
124,2017-08,43.017037388530206,-87.93684247527315,uIoVFGgqplxWZOBn4fm7AQ,10113,93.85,11.559999,3.79
125,2019-10,43.0201562,-87.93681059999999,CHEZlTBe_-_bYmEMkUVzlQ,10114,270.68,14.79,0.37
126,2011-08,43.023652,-88.0606369,FBcmF5K3JAUF7zq4-7Xfnw,10116,359.08,59.78,1.39
127,2011-08,43.017994598847935,-88.0607569960187,JPuFCVbex-zBfdbA3nJwfg,10117,179.12,-145.27,1.5999999
128,2011-10,43.0200072,-88.0607036,a0KGB_gJAb4ILUofaX9EkA,10118,268.91998,-106.369995,1.48
129,2011-10,43.021885499999996,-88.0511328,6No1cknL-0tpQZT5SPJNOw,10119,269.37,-69.4,2.05
130,2016-10,42.98619420000001,-88.068415,1brO9QD084H0E18H_83MRQ,1012,80.42,-104.88,1.05
131,2017-10,43.023701700000004,-88.0511403,5jABZlQ-Yt7w2osHBzS5Ug,10120,270.13,-177.87999,2.06
132,2011-08,43.0200686,-88.0511417,32LSYBt7vfzXGLCulYhg8w,10121,269.12,-111.13,1.5999999
133,2011-10,43.021870799999995,-88.0533475,oiMTAFlbtBVoXq39WDOasQ,10122,307.47,-7.44,1.5
134,2017-08,43.01354370000001,-88.0537704,VAMQnJ4sY5rFkPjUe1zCAg,10123,144.51,55.039997,3.28
135,2011-08,43.0182317,-88.0533812,J3vPPPhpCvzuJNjvdKcucQ,10124,179.12,-115.259995,1.42
136,2017-10,43.01174247602655,-88.05368454604425,gtxRhxcS44RFnPBU5ZqRNw,10125,239.51999,-170.31,3.11
137,2011-08,43.0200607,-88.05337540000001,haxLe3pB169QUUJUp5xohw,10126,268.66998,-103.61,1.53
138,2011-08,43.0182295,-88.0508176,42GVwHXwsO5hpLmad09Tuw,10127,88.27,130.62,1.48
139,2012-08,43.02002952719294,-88.05081809020348,2IX62QNgYL8XmOaVOpSEyQ,10128,222.25,67.89,1.5
140,2011-07,42.999915195061796,-88.05955527156858,FBiaVFjHcaWMUDg6yyI_pA,10129,180.05,-105.52,1.92
141,2011-07,42.99865438597084,-88.03093580703558,r28SgpWOzI8_M5FdUiUF9w,1013,187.97,-157.45,1.6899999
142,2017-10,42.99543870013111,-88.05964104776716,_5ABv963g87cUfKIpcUTgw,10130,90.65,-30.609999,2.3
143,2011-07,42.99774957457619,-88.05958490013164,BwRKEJ5Rjg-xBdJUDdbWow,10131,1.16,6.27,2.58
144,2012-07,43.0011291,-88.05952690000001,3igA_wVVlcmZXfncMrhSJQ,10132,250.76,177.9,1.0799999
145,2011-07,43.0096482,-88.0345088,53yvqmWjAiD7G4PDao7dSg,10133,359.93,64.68,1.5
146,2011-07,43.006233,-88.0345242,Wq30TrsXybe0SnJSsHtgbg,10134,359.66,43.91,1.39
147,2011-07,43.00354581110739,-88.03450511114191,u1yvSml0nPJm-puzmuck1w,10135,298.63998,-21.9,2.9199998
148,2007-07,43.00262470671425,-88.03456753776544,B6upsZCQ5tNR3fW8naTMIg,10136,359.33,-13.11,6.33
149,2011-07,43.008050399999995,-88.03452109999999,3YWcb0FCzi-Hq7jVOBHKnw,10137,358.62,130.36,0.61
150,2011-07,43.000801848331264,-88.03455181112969,H7HlcAJMmGxp846qHSTlpA,10138,137.31999,98.25,2.99
151,2011-08,43.025018650512436,-88.0412850956171,nOVGC63rFrQq2Np-Jfwe1w,10139,127.56,103.979996,1.25
152,2011-07,42.997231,-88.030781,h0Sz76RxnOXgvBNUtmoTbQ,1014,93.93,124.329994,1.9
153,2011-08,43.02193252663639,-88.04090631097598,SMQB6htRILIDPp1QGcmDEA,10140,357.06998,59.41,0.82
154,2017-08,43.01825515074133,-88.04094777832205,EJ0gA5qJer_8oMYl9IYvNw,10141,311.08,176.22,0.45999998
155,2011-08,43.02008969430469,-88.0409085875504,mfuGJXmmyo05044zBG3Dmw,10142,357.78998,47.34,2.6299999
156,2011-08,43.0237400892639,-88.04092670231239,DuVMBYsoqb5r32IStBQunw,10143,357.52,62.67,2.52
157,2016-10,43.00336213135781,-87.98043488454516,zX1vwkGldthilQv9uA1_ZQ,10144,247.76,-170.95999,2.25
158,2017-08,43.013183700000006,-87.9803313,e4PAWlyYLkuwDqsvCVUIDw,10145,49.11,12.36,2.02
159,2016-10,43.01020789973563,-87.98033133638172,PvgjddvHWrvMnMDaaU0zKA,10146,181.70999,-176.86,2.74
160,2018-08,42.999856799999996,-87.9806895,JlZl55oeYwsZOOFej70ikA,10147,105.869995,68.4,1.0699999
161,2016-10,43.0049257,-87.9804457,5QL1SxfmnPLlTrVauRgnug,10148,226.95999,-127.009995,2.12
162,2017-10,43.0007628,-87.9804484,UZSzv1Vj8U3zHZ03ldinqw,10149,112.86,49.039997,3.47
163,2018-11,43.030690968393706,-87.933075149978,qlZB_7MIHiOhuNGh9v8lAg,1015,357.72,44.469997,0.87
164,2018-10,43.00291370000001,-87.98038620000001,TOKTUaEdGEtKK5YQjoJ1ww,10150,271.63,-154.54,1.64
165,2014-09,43.00442221402334,-87.9803878304809,cjX8XwW40JvvlAJCUpyEXA,10151,151.56999,-111.75,1.22
166,2011-10,43.0122808,-87.9803327,9ER47oEYYu3GO2RTIww-WA,10152,268.77,1.75,0.84999996
167,2014-09,43.013974659574245,-87.98027337045369,fLNc2FKg5egZulUL5ojBQA,10153,179.95999,-87.549995,1.43
168,2017-10,43.008351700000006,-87.98033290000001,FQCW_5SFdUY9Y6YHw-GXXA,10154,269.22998,-125.009995,1.5799999
169,2019-05,43.0167932,-87.9802584,9X_WF-yFxO0c2ebhQOmdUg,10155,89.29,-162.26999,1.79
170,2011-10,43.019998367515726,-88.03330838664934,54h-NukCuD9mjKVW_ifcWg,10156,180.8,-146.06999,2.62
171,2017-08,43.01591290304546,-88.03322398164234,TI6diH12E8jqC7_tq9NSbA,10157,224.45999,-38.79,2.52
172,2017-08,43.0143925,-88.0332082,jvQCV5SVdJVoYgQm_aAUnw,10158,180.23999,122.67,2.6499999
173,2011-10,43.023760899255066,-88.03328551154762,9owKzBvCAe7dgR3IH0zjbQ,10159,241.06999,-117.869995,1.4
174,2018-11,43.03069398721156,-87.93054058864605,BGQYGjsRmydVqvQ_OFmfAg,1016,196.59999,84.689995,1.81
175,2011-07,43.006277600000004,-88.029604,Mq5SZMrJCZCzz5GcBH9Bqw,10160,178.8,-100.32,1.9399999
176,2019-06,43.002677739459,-88.02962605547795,S3QEg2bFDdaeMyZeHblHrA,10161,269.05,173.7,0.37
177,2011-07,43.00808911127514,-88.02959126082102,eUoqC8ITECBnwT91asgnag,10162,269.25,-85.409996,2.55
178,2018-09,43.0035654,-88.02961140000001,SYFSBynz9Kc93CvJHbJdNQ,10163,53.219997,-111.729996,2.69
179,2017-08,43.012415569729384,-88.0261047066574,lF7MD6cXh5Z5pubbTRmKHQ,10164,299.91998,-98.95,3.9399998
180,2017-08,43.0118071,-88.0259725,WtPdI9vKXOb-1WzLMH5MtQ,10165,305.83,-112.479996,1.5899999
181,2018-08,43.003905455861826,-88.024800448783,HcbuNuehq_rbAx0499gp3Q,10166,179.56,168.14,1.01
182,2017-10,43.0011912,-88.02535920000001,IfNTFwdUdqGx24W-2Q0NtA,10167,212.48,173.06999,2.1299999
183,2019-06,43.002687527485286,-88.02479288805637,-AAzkkOjy1kZYTmD5jGVuA,10168,269.12,-120.54,2.56
184,2011-07,43.00810445194487,-88.02483910721085,751nOhYfQaHyy26HMS7Npg,10169,268.97,8.78,2.3
185,2016-10,42.99920835464818,-88.00402166483337,iP94_sQNSfyNqG7p2_it3Q,1017,251.47,175.67,2.18
186,2011-08,43.02296028620407,-88.02139114342894,1Q_yJq6YNKbWX85sJwrTHw,10170,266.07,-82.18,1.9599999
187,2011-08,43.0215982,-88.02136970000001,F4HFXgNZDVfL0K_M3TDJOA,10171,86.38,27.23,2.26
188,2011-08,43.02022464736905,-88.01980218861982,2O6JME1_2gIHH-Jf0KOfpA,10172,2.1599998,130.5,1.5899999
189,2011-08,43.0216195,-88.01981190000001,JlwzeCut6gKPZ7jmxg-NVg,10173,89.67,81.43,1.31
190,2011-08,43.01982508512924,-88.01979054884708,U6nKbg64WuV8ms0kvuyUlw,10174,356.87,23.34,1.42
191,2011-08,43.01408248634637,-88.0184460417114,bnVD9WMMjAKulLd1_LMdSg,10175,88.72,-78.88,0.69
192,2017-08,43.012916626485186,-88.01572998399841,6fNOW-DFTIqhgMpVh2U_dw,10176,227.14,109.35,1.73
193,2011-08,43.014866999999995,-88.01557059999999,fvxvOddTRSswzTaRmBHD9w,10177,43.25,97.17,2.71
194,2017-08,43.010375599999996,-88.01553790000001,ZaM_RlL9YKQQi4JU_5YQcw,10178,93.659996,32.399998,2.81
195,2011-08,43.012974,-88.0118636,aiv3EwrWvarF_g6jHzq6Hw,10179,0.44,38.46,1.09
196,2017-08,43.01524860000001,-88.03443809999999,IL9-w1vEd39yskMwsEBiAA,1018,350.59,9.51,2.9099998
197,2011-08,43.014953399999996,-88.01182259999999,QwXEUH0nQDMkr6UChrlzpg,10180,88.18,116.13,1.27
198,2017-08,43.010905799999996,-88.0119101,CB91bL_KExP5cKZTF6Klhw,10181,76.52,9.73,2.51
199,2016-10,42.99919439999999,-88.00513570000001,jEyBUY_mobzvwDRQosAhMg,10182,270.62,-145.94,1.8499999
200,2019-06,43.00634409526344,-88.00504249961851,2eTfQSn5x0LniEuEg-_ndA,10183,88.939995,-52.149998,1.13
201,2014-09,43.00454899672141,-88.00508601496422,7FoLnRc17YoqX0lfpAY8hw,10184,88.99,101.79,1.02
202,2015-12,43.002837621257626,-88.00510448101149,mQauDEhmz7bEz-oih4-onA,10185,213.03,-141.55,0.65
203,2014-09,43.008154132221605,-88.00501165115598,C6PY-N55gGVJDeeahzG1AQ,10186,2.4099998,25.849998,1.42
204,2014-09,43.0010096,-88.0051266,wSVGXj1_mkhSGxbfOwuvlw,10187,180.79,-146.20999,0.17999999
205,2017-08,43.00923986658536,-88.00499118503838,xIH9Lve-VLwnvWIG7HdAIQ,10188,42.17,-50.829998,1.67
206,2014-09,43.01031893815882,-87.99915919064567,JkWDtC1ycn3pV_vk6Lgg1Q,10189,244.36,-126.71,0.84999996
207,2017-08,43.01571920000001,-88.0344648,eIGLzuwRhkri8moz5uIMoQ,1019,0.26,-88.27,0.65999997
208,2014-09,43.00995553737112,-87.99914828437694,RiQ4FfebIya9gnPcGGck7w,10190,269.85,86.71,1.1899999
209,2018-08,43.00638928519325,-87.99914870429086,8368KOEyaB4GYZRza77Etw,10191,89.759995,-10.17,0.32999998
210,2014-09,43.00461774199706,-87.99916223035532,lSXR2OzMc1jspOCmIhm-8Q,10192,179.70999,-117.09,0.75
211,2018-10,43.00284608714001,-87.99922629051474,Az6dcc8Sb2R__MXxCuYOmQ,10193,269.35,-120.14,1.12
212,2014-09,43.008198479995926,-87.99913211967598,Id-IPEUUu8ssgtUP9S4Rkg,10194,88.14,-170.09999,0.32999998
213,2014-09,43.01220955352125,-87.99905808172075,g2KMwzOo-cKNmLIbI0a4XQ,10195,269.75,-113.95,1.13
214,2019-05,43.0133594,-87.99902759999999,Ri5Ul2yf8K675myJGM8zAA,10196,68.439995,-119.84,1.7199999
215,2016-10,43.0156048,-87.9982978,uKpqEOtBUSuLa2S418aw-Q,10197,19.48,-29.539999,4.13
216,2011-08,43.020786190532064,-87.99214386732189,HmBDee2CQdrWsKfkF5jH1g,10198,22.48,137.56999,2.06
217,2011-08,43.0200184,-87.9921609,gYeQ1T8fBnjsZQp4hl7V1w,10199,88.369995,-144.73999,2.19
218,2011-08,42.919803,-87.8784766,7SQQEkJmXmroJW84PpeW4A,102,1.51,-4.5299997,1.9
219,2018-08,42.983480260257885,-88.04882090454535,46anwy3uOTEu7EG0eQTsZQ,1020,153.79,-2.76,0.79999995
220,2016-10,43.0183862,-87.9921578,CCx8pKWcYdRDdmMhvl5RzQ,10200,89.799995,32.43,2.3799999
221,2011-08,43.0192381,-87.985395,JM5iw_d7ZuzgAOBztUEUpA,10201,268.79,-102.009995,1.36
222,2011-08,43.02088262137253,-87.9853784515778,ASw-pWRyRdqLg_YokPrnpw,10202,265.34,-41.91,2.54
223,2018-11,43.0226945,-87.9854038,f0zbWqu5uBcf-pa075QxbA,10203,198.51999,90.74,1.62
224,2017-08,43.020064197652566,-87.98540796338496,_TIteaxNRvO-GEHYt9Wdeg,10204,89.15,10.7,1.25
